ticket_id,customer_id,created_at,closed_at,product,category,priority
d7c99073-7477-4db5-87c4-c84f82323551,a4945381-9953-4dd2-8cf2-82af3050ced6,2026-07-05T02:41:00,2026-07-05T13:21:58.340098,analytics,account,high
9e550fff-dd96-4549-b878-1f2201cb900f,76ddbffd-9882-4932-8349-adc23bc5658e,2026-08-17T19:28:00,2026-08-18T14:54:23.120974,payments,billing,low
e5e6060b-37e0-4317-b4bc-e1f45ac5b178,9350e42e-b27e-4bb3-859c-16995b8e885a,2026-07-31T13:17:00,2026-08-01T01:12:06.041811,messaging,performance,high
d83c028f-5dde-44f0-96e9-1197a5165bc9,589d523e-d5f8-43e3-bcc9-0a83c8fa45c8,2026-07-24T10:10:00,2026-07-24T17:50:12.021950,messaging,configuration,high
17854cd7-2b30-4b05-bc4b-4653bfeab2b3,9fed3fca-8923-4c3d-806d-21b8505edd85,2026-08-02T02:19:00,2026-08-02T04:09:17.819528,identity,configuration,critical
cbfac023-daee-4f92-870d-08adfa2374ab,247e9fae-789a-46d0-890e-64637a15ab1a,2026-08-17T06:26:00,2026-08-17T10:30:07.667661,analytics,billing,critical
142b4468-5702-44a1-993f-544c3c2be910,f9d09a40-8416-4bdf-960d-9f40a0878046,2026-08-30T00:24:00,2026-08-30T03:16:00.786879,payments,configuration,critical
ffaedbcb-3769-40ae-a418-93b27ab74a28,2740814d-db3b-4e13-b6c2-afbffa3d64d3,2026-08-22T13:45:00,2026-08-23T04:40:56.573146,messaging,configuration,medium
c6045b1a-baef-40a4-bfa2-967757f262d6,a32fe7fc-2a5f-4812-b522-bddb097edb0e,2026-07-18T15:27:00,2026-07-19T02:28:01.748234,messaging,bug,high
69666675-565e-467c-b3e4-15ab3a6e3f50,6353064b-005d-4e16-8509-927b2cce0093,2026-08-19T14:23:00,2026-08-19T23:34:01.363191,messaging,account,medium
0b437b98-f4a2-44ca-ace4-e4a77bee864e,8bb203a6-525a-4658-b092-a3fd85ee744d,2026-08-01T18:03:00,2026-08-01T22:23:08.878201,identity,performance,critical
9666fae6-6686-4972-9a42-9bb45d09d7f0,ae35eb6b-8233-490e-a710-387b987259ba,2026-07-26T03:28:00,2026-07-26T22:53:52.690709,identity,billing,low
c625c349-e5fc-42ef-b8f1-ed3df8843673,ccde132e-0392-46f4-8d1b-e7022cc8935c,2026-08-01T05:53:00,2026-08-01T09:04:59.954250,analytics,performance,critical
126d0d3d-c58a-4af0-946d-f5ac9ce1d347,b7496276-49c3-47eb-aec7-00e10a04068b,2026-08-01T14:01:00,2026-08-02T07:59:50.470831,identity,bug,low
a4b0dc9a-36c4-44d0-baac-64d2d717777b,980bef98-5053-44e8-91cb-e88174c38a1b,2026-07-14T09:24:00,2026-07-14T18:23:25.299845,messaging,billing,high
403c9ade-28ca-4db3-96d1-804d4d9061ac,cfa1f181-de09-41ff-9b79-d780c0c3366a,2026-08-30T11:13:00,2026-08-30T15:28:23.773501,payments,configuration,critical
64799fa0-4529-44ca-9aa6-52da89ba085b,1cd7bfd7-ef0c-47d2-8c69-092b6a886b48,2026-07-27T19:50:00,2026-07-28T08:44:42.679575,analytics,performance,low
34a4cbac-8371-4051-8774-e7331b152903,16facd3a-61e5-4ff5-ba82-309b0f412a86,2026-08-23T23:35:00,2026-08-24T02:00:02.872208,analytics,bug,critical
98b2b0ec-270c-4e7a-af6b-98e36c7fdfeb,f4050798-b235-4b60-9806-493de6feadcd,2026-08-09T04:03:00,2026-08-09T17:34:32.888398,identity,bug,low
7eba9176-0e9b-47f2-ae81-ab0a41c67cb4,e11545a3-46cc-44e9-b960-5f6d93bc6b3f,2026-08-01T21:03:00,2026-08-02T14:29:39.202994,identity,account,medium
2a6c1c8e-1613-4b84-b766-6437aabad16f,0c50712e-fc1d-48ed-b5e0-33f5c1d1f73e,2026-07-25T15:17:00,2026-07-25T18:32:20.428234,payments,billing,critical
36d862d3-dee9-49e4-a85b-264a15e800ac,f933268a-6f21-48ae-8e9e-793ef0753cf0,2026-07-08T08:19:00,2026-07-09T01:50:01.919353,identity,billing,low
3bb4a19d-75c1-49d9-a6b7-fccef1b1157e,f39b73b6-f567-4afb-b11a-f0f46da29ef6,2026-08-02T06:42:00,2026-08-02T11:33:18.768436,payments,performance,critical
25d1b97b-b02d-4a25-a50d-22ba03c4b77a,4cf5a995-f195-4a4d-92f0-25127bc9a6eb,2026-07-09T22:23:00,2026-07-10T03:46:11.096713,identity,configuration,high
efb841db-ce15-4cb4-af3b-51e6885dd90e,f11ab8aa-e241-453f-96e8-801ce0b4e3fc,2026-08-09T16:03:00,2026-08-10T06:14:59.475135,identity,account,medium
73afa20e-e80a-4980-9b90-c673d1e8eeee,a7466611-6c73-4695-b911-88d115882994,2026-07-19T03:49:00,2026-07-19T06:58:46.264710,identity,billing,critical
7bca9f35-959c-47cc-b5b3-36997c27b419,8fc0ead5-3e1d-41b0-ad3d-6da3f15fe5e3,2026-07-28T09:40:00,2026-07-28T18:11:59.954594,identity,bug,high
f578d82b-5862-4659-88ea-e071aaf8d781,133489a8-117e-494a-aa5b-97281d81530c,2026-08-27T04:35:00,2026-08-27T15:05:41.728772,messaging,account,medium
1901be14-06b5-45eb-b0aa-59f637b53a7e,4bbc8d4e-c64c-45c5-90cc-57c93d5bd41c,2026-08-09T18:24:00,2026-08-09T21:58:56.640594,analytics,billing,critical
385145b5-d454-4b71-b4b1-2edbbfeb6db2,6210df0a-a4df-4f7e-8674-45a13fedd35c,2026-08-15T20:36:00,2026-08-16T04:01:16.872125,identity,performance,high
d2557d2e-55ef-4326-b63f-a0ce43b8e8f2,63ce4e37-dff3-421f-8196-2efd96df9ce5,2026-08-08T06:36:00,2026-08-09T08:01:33.777292,messaging,performance,low
82e479cc-c154-4489-a8ba-b1653c581c02,65c18a50-cbf4-43cc-9790-17c840e23a6c,2026-07-03T09:43:00,2026-07-03T23:05:57.009386,messaging,bug,medium
81dc13f9-f309-49fb-8d11-1e2c662a0918,a479880a-c31a-45dc-b948-3529b6f31d29,2026-07-28T12:34:00,2026-07-28T17:35:05.515985,payments,account,high
3c45f6a0-393e-4659-8f1f-939b64d2db40,e163e064-7cd9-41e7-8f05-83a8eb3f11a2,2026-08-19T10:47:00,2026-08-19T12:39:40.107079,identity,bug,critical
3927b566-7112-4a1d-8a17-4687ddf0ee0a,cbd15f58-e793-451a-ad9a-d68941e46fdd,2026-08-30T23:48:00,2026-08-31T03:49:03.338815,analytics,performance,critical
a60ec4aa-4410-42aa-b691-608d0cf9e03d,78592efb-99f2-4b9c-a67f-54bd942c8058,2026-07-08T16:56:00,2026-07-09T07:56:09.727854,analytics,configuration,low
6fb14483-94c5-4d65-a23f-9be24ec8882e,a2ab856c-6717-4fef-9f32-770887179d26,2026-07-09T20:46:00,2026-07-10T00:20:18.403346,identity,account,critical
4449aa09-9cb5-4cc0-90b2-eb5719d25246,3796a5d2-7fed-44b3-b755-9b99b289465b,2026-07-06T12:57:00,2026-07-07T10:34:41.908732,analytics,account,low
7df9a8b6-d46f-4a2d-91fa-aea2dfe31c12,c9798898-d688-418b-adea-ee972f56c998,2026-08-16T23:47:00,2026-08-17T03:13:11.669464,payments,account,critical
d15d6043-dd49-474b-a874-2d988f8f9c09,cd91f704-52a3-4937-84a0-fc91f830be16,2026-08-28T05:22:00,2026-08-28T22:55:20.323458,payments,configuration,high
d75bd2c1-8f0f-443a-9423-b1e23a14722b,a236304c-0837-4fab-976b-eef197393818,2026-07-01T14:05:00,2026-07-01T21:27:35.422912,messaging,account,medium
01b37d03-e9d4-45e5-9b2a-4b79cb3e8647,5a021bf5-a931-4760-804e-ab69cf760e35,2026-07-01T00:04:00,2026-07-01T18:25:24.501951,payments,account,low
d0d0e13e-ce94-431b-a6ff-93d1ec435fdc,884b0cbe-3101-446a-934f-6552b0d9f19a,2026-07-23T12:01:00,2026-07-23T13:35:26.288947,payments,bug,critical
56e39f45-5d27-4af3-b1d2-b1eb32ea2542,ac4e87bd-ea8e-4a30-8538-f471ce086bee,2026-08-16T00:56:00,2026-08-17T02:36:07.679885,messaging,performance,low
b03d82d6-b7e9-4869-9bb6-2b812774f315,6bb828dc-7a5b-47d2-a5fa-8b7c277d77a6,2026-07-28T07:11:00,2026-07-28T23:01:35.705356,messaging,performance,medium
eb11781f-0879-443e-9555-b89b9375bb55,6a739387-c24d-4fca-83fe-b94f6dbb475c,2026-08-19T18:19:00,2026-08-19T22:23:40.589988,identity,account,critical
260ef57b-b891-41bc-b09d-21bc1c1d4d19,4ed8ea9d-bed9-4768-9229-6466bfe15e98,2026-08-26T04:12:00,2026-08-26T17:50:03.717520,analytics,performance,medium
8f2a180c-8593-4e75-b5da-2e020b85c887,961856b6-957a-4978-a672-5b5ee0d4b59e,2026-07-17T19:43:00,2026-07-18T07:51:17.447872,payments,billing,medium
c80945cb-d44e-44a2-9d62-ab8c462f7dc3,cce3615a-4685-4e5a-8a28-c2acf4020a8e,2026-08-19T18:14:00,2026-08-19T22:29:58.303509,payments,performance,critical
09b3e9a6-2e5d-4f2f-995e-2362a4a6fa66,66c9e6c7-b0c4-4a8e-9d7b-06bf053035e0,2026-08-30T18:15:00,2026-08-30T20:51:07.265600,analytics,account,critical
64777b7c-9532-4b26-9a95-bb50da5be81a,9c172beb-8bd7-4d56-9514-923daca450b1,2026-07-26T01:08:00,2026-07-26T18:29:04.847629,messaging,performance,low
7253801d-6640-4dd4-8f80-5dba768604e0,60112475-171a-4866-9101-81f169ca86e0,2026-08-08T16:03:00,2026-08-09T05:49:55.145391,payments,bug,high
82d5378b-61eb-4df4-8f79-f850f130d811,f0f879bf-6e07-449b-a367-231c2eadc693,2026-08-21T08:32:00,2026-08-21T12:48:21.606026,messaging,bug,high
135b3ba8-2c00-41d7-8ede-18ba67eb8b15,ec174931-79d1-4caf-839e-4cd7c0132066,2026-08-29T04:52:00,2026-08-29T16:34:08.539926,messaging,bug,high
c3f26581-74cd-4514-a969-02aeabad19cb,2a614177-7c5d-4268-bc4c-342043a3daff,2026-08-12T14:09:00,2026-08-13T16:49:17.638837,messaging,configuration,low
beaf1cc1-d0be-4a70-9061-a13250515533,47809317-959f-4fec-ac6b-ebb4ea1bb365,2026-08-02T13:30:00,2026-08-02T18:58:13.597813,payments,configuration,critical
0dc1ea80-91c3-4138-a8c5-8deb2def70ca,c8f24d95-7067-427a-89db-87b30566ea60,2026-07-16T21:11:00,2026-07-17T04:51:33.074222,payments,configuration,high
15f3c409-6620-496a-8f88-84b8eb75c86c,2ffd327e-4e66-4b65-85ca-b821cdb61cd9,2026-07-13T17:55:00,2026-07-13T19:37:16.669182,identity,configuration,critical
f790d479-f688-483e-97ad-23bfb77f7c20,24b8fab3-4fca-4660-82be-6a24932a17ea,2026-08-28T17:19:00,2026-08-28T20:38:03.091419,messaging,performance,critical
0d82b8c0-0c58-492b-87e4-2446b64cea22,6c1b8ff7-9a76-4aa4-bc3c-6d73afc4f304,2026-07-17T10:02:00,2026-07-17T18:44:38.940473,identity,billing,high
23542918-a248-415c-8dee-f95aeda0c437,83234922-ae14-4a18-a3ec-de5dfd2b032d,2026-08-22T20:36:00,2026-08-22T22:18:09.755691,identity,account,critical
85124447-a4ff-44ae-80aa-d4b72183ae58,a1284271-4edb-4f2a-82be-229512070bd4,2026-07-03T16:29:00,2026-07-04T13:27:28.910946,payments,billing,low
35df72ca-1924-4a71-9fc5-68fc88ef7fb3,bbe850e8-5c64-4e03-9ed2-8b98359058c4,2026-08-15T11:01:00,2026-08-16T04:47:33.386720,messaging,configuration,medium
eab46cac-60cd-4c63-aec1-20b59a262960,df4eaf70-1d12-413a-833d-d821296a11bf,2026-07-22T12:53:00,2026-07-22T16:39:02.789840,analytics,billing,critical
001d806f-aeb0-4a2a-a1d3-26bb1f60fe43,f8a7572e-ae96-4e2c-bb61-9c29c0f87096,2026-08-08T05:37:00,2026-08-08T10:31:56.844943,analytics,bug,high
5141499b-db6b-4039-982b-075e086ea203,127cd541-5222-49d4-a45c-805e98394716,2026-07-07T15:12:00,2026-07-08T16:49:26.094788,messaging,configuration,low
710076a3-93e7-41ec-8cfd-40d632e62d9b,c3173707-e5e2-4904-a8d0-11f508e80884,2026-07-30T05:34:00,2026-07-30T07:27:58.739731,analytics,performance,critical
489759ec-49b9-4d70-8640-c6fb0487ffec,32113d96-daf5-4b4b-995b-f6693db528c1,2026-08-28T00:24:00,2026-08-28T14:40:18.780510,payments,billing,high
d467e39b-6ccf-44d7-a061-e86a6e949105,03e53e29-47c6-491a-b048-ed790b41e06d,2026-07-27T00:58:00,2026-07-27T12:10:31.521969,payments,billing,medium
655264f6-e90a-45f4-93d2-6c304204e324,f1a01456-3fc3-4ef0-b0b2-a1269a37622e,2026-08-18T02:35:00,2026-08-19T15:10:00.050952,payments,bug,low
db9ac71e-0991-4790-bcd1-bcaa82a773b5,2a9ded55-1977-4a00-9fe2-92507214a878,2026-08-30T20:42:00,2026-08-31T20:16:48.573303,analytics,billing,low
f909db1e-d608-4540-ad92-cfdf264d0875,fba5454a-e3ac-43b1-8c6e-5befa8dbcfba,2026-07-01T11:26:00,2026-07-02T02:33:58.093010,identity,performance,low
a07ed7f7-4faf-4511-800d-b50d53393166,375f61f2-425e-491d-b60a-bb2e554e4362,2026-08-28T10:58:00,2026-08-28T23:48:39.986996,messaging,billing,medium
c3d1c5b1-3a22-4c1e-9afb-ff96d78b72e0,dbdae34f-ce46-460f-a722-e3552d95d34e,2026-08-13T02:53:00,2026-08-13T18:30:08.942428,identity,configuration,medium
eb1eace3-214e-4f4d-9db7-d48cb8c29da4,e2bac1a5-2a78-4b68-89ad-127d5b5fd963,2026-08-09T22:44:00,2026-08-10T17:58:41.076999,messaging,performance,low
d872b6b2-aec1-475e-9b56-800afe555075,949ec266-a038-4ae8-8fdc-0e27931ed6fe,2026-07-12T13:51:00,2026-07-13T07:49:36.553370,identity,bug,low
a9d94d6e-fa72-4cb7-b3f0-4a0df53aa86f,a9006d26-6fa8-4dc6-bac9-abf24f2bc68f,2026-07-05T16:27:00,2026-07-06T08:18:21.361179,identity,bug,medium
fd00aca3-fb09-42e4-b543-daffe05b89b1,43244d6f-69c7-47bf-931e-875763ec9760,2026-07-27T09:17:00,2026-07-27T13:49:37.041165,identity,performance,high
8a0fd3e5-dbf6-4521-98a5-950248b8777e,9f1f3f02-01e8-4629-9536-8e87623036f8,2026-07-15T08:51:00,2026-07-16T01:05:18.033359,identity,bug,medium
0f0319ea-64fc-4411-89b4-98111e94e2e0,d1818531-b14a-432e-b45a-f00b086704ac,2026-08-25T15:17:00,2026-08-26T10:06:37.016899,identity,performance,low
3a2413b2-4771-41a4-a6ca-2e002eeee8a5,8873abee-d62f-413a-be19-bf273b76471a,2026-07-11T02:12:00,2026-07-11T11:46:51.402217,messaging,configuration,low
c2a1f243-94e2-4d51-bc3c-01e08e67fb44,aa2fce18-745b-4702-a791-ad26620abe89,2026-08-08T08:34:00,2026-08-08T19:40:15.207302,identity,billing,high
0e78beb3-03cb-4a2f-9b60-857fde4e25af,d1b1d986-5b04-4f3e-b2e0-cc8b4e304314,2026-07-06T09:44:00,2026-07-06T21:07:36.218753,payments,billing,high
7ae58558-e826-4b66-964d-4b8dafc1e328,55606bc6-99e9-49cc-86f2-12c8080f77b5,2026-08-30T09:04:00,2026-08-30T10:47:07.448540,analytics,billing,critical
f6fe21ef-3e33-45fa-9274-d4c604541ab8,67c6cace-976d-4c74-9c61-03bdfba2185f,2026-08-21T07:45:00,2026-08-22T09:50:54.024325,analytics,configuration,low
ec78f5e6-2101-4287-8a82-e35ddd1bd88d,730ba82a-c2e7-4ec2-bcab-bf1fb5e4122c,2026-08-24T10:40:00,2026-08-24T15:00:23.287307,analytics,account,critical
e158c312-11cc-4198-aa87-d8aeb3c93e02,b8648ef9-9b2d-4ff6-840a-4253c56b0403,2026-07-25T14:56:00,2026-07-26T08:52:19.467464,analytics,bug,low
b546a5e9-43c9-45cb-b3b6-0a9076b5fbe0,0e0fb2ab-796d-48dc-a61d-b8a2278dde2f,2026-07-21T12:03:00,2026-07-21T14:27:36.918197,identity,performance,critical
0be7b5b0-2f20-4fa0-bac7-9f927df300e6,0ecda72d-349a-4efe-98bb-a55b6bdcdee2,2026-07-21T17:32:00,2026-07-22T16:27:30.138125,analytics,bug,low
f4506c9e-9684-46e6-a588-4e717b82e862,9acad706-c1e7-415a-ae15-7b01a53fd38e,2026-07-18T20:32:00,2026-07-18T22:11:23.116510,messaging,bug,critical
d082af18-f16a-469c-8887-4706b9e8c516,d0491977-17fa-41e5-b363-b0194195c0b0,2026-08-04T08:04:00,2026-08-04T13:44:03.153323,payments,performance,critical
9a34ac5a-088e-495b-86e3-844ae52399ac,8f3039b3-a0df-4630-a511-34ad90e254d3,2026-07-11T12:29:00,2026-07-11T19:17:51.525963,messaging,bug,high
dfba0d41-4108-4e93-a754-87c913cc5639,1736aab1-6fd4-4964-926d-de4f2a6b2045,2026-08-01T05:34:00,2026-08-01T14:21:03.843950,messaging,bug,medium
3ae74d6a-69c9-4173-929b-7f764b7ddc7e,d7ebfeb7-1751-431e-aa15-5f6cd9e3235e,2026-08-23T13:51:00,2026-08-23T17:35:32.737444,analytics,billing,critical
623739b7-f1d0-47d7-89c3-701164ef9faf,d7b832d1-7fdf-4280-93d9-3f06016ccd9e,2026-08-18T19:23:00,2026-08-19T11:08:05.265731,analytics,bug,medium
d246483c-2895-45a5-ab54-7c7771546487,23d046fe-5c0b-4294-a76f-bcbcea861afe,2026-07-07T23:21:00,2026-07-08T01:23:30.409560,analytics,billing,critical
279838d7-95a0-4113-b6b5-b9e4d96efc70,a1a3f3c6-7e29-4757-aad2-bac22367fa5c,2026-07-04T23:30:00,2026-07-05T17:28:37.436551,identity,configuration,medium
a093c50e-1d0f-4afe-a304-66f0910203ae,687562af-3937-4dc8-a4b9-643723c68675,2026-07-12T19:22:00,2026-07-13T16:11:07.050370,messaging,performance,low
e68750db-fd86-4983-8ff6-d42f57f02706,743ff2af-abc6-4714-b3c2-cf08959002d0,2026-07-07T22:51:00,2026-07-08T10:47:20.943680,identity,account,medium
a7697a03-614f-4e13-b4b5-c8ead9a896c5,baa1a5f8-4ff2-4276-89ed-caf50deb0ea8,2026-08-02T11:47:00,2026-08-03T08:32:23.575042,payments,performance,high
92266970-d22c-4e43-977e-4f88a86fbcbf,54a2ded3-8fec-4209-8b5a-c794bcfb1214,2026-08-20T04:33:00,2026-08-20T11:06:03.137733,identity,billing,high
30ec7c68-5322-4916-a897-0fb4115d86ff,2a60a0eb-0719-4623-ab93-30fe3282079f,2026-08-19T06:44:00,2026-08-19T17:56:12.250874,analytics,bug,high
7d8c83f8-71dc-4e15-a18c-4e7466b33328,df844a51-7a8a-4c82-92dd-6e249dd2fa2b,2026-08-26T14:29:00,2026-08-27T03:08:50.359794,messaging,configuration,low
3580cba9-81ce-4019-a967-a3d36480a623,d7626c80-970d-426f-abd6-28a8de02e9c8,2026-07-13T11:34:00,2026-07-13T19:02:22.715755,payments,configuration,medium
2228577e-7093-4a5f-b164-22668de27239,96559e78-5fb4-4f86-beff-3825602faea8,2026-07-13T22:07:00,2026-07-14T01:33:59.007333,analytics,billing,critical
74f35f15-add9-4db9-a1f0-fde33c916b49,33f4059a-d625-4443-9038-a9d53533d99f,2026-08-11T07:15:00,2026-08-11T11:15:32.312226,analytics,bug,critical
ad03674c-9a91-4550-bcaa-0dbbda536bff,5956e068-e609-43d0-b910-c42f8d4fcd52,2026-07-25T14:28:00,2026-07-25T16:52:04.458751,identity,account,critical
34076753-0fdf-4e6c-b148-ffd83a3c4c7e,d4835fb4-1fee-4516-b161-f00d629ea40b,2026-07-08T16:34:00,2026-07-08T19:33:09.860986,analytics,configuration,critical
f22d3bd7-ab9f-4205-8d1c-6f4f7172f9b7,6a305579-a448-4be8-9f79-4efeb8d4df66,2026-08-04T19:46:00,2026-08-05T08:48:24.259653,messaging,performance,low
bc434bd4-f60e-431f-a7a5-92fa17b1836d,91d58acb-0445-403f-84bf-16713e358a70,2026-08-04T12:39:00,2026-08-06T02:14:49.342551,payments,performance,low
13e3b5b1-0209-444c-b247-d711b489a090,4a5890d4-487d-4936-8588-38e6ba9c9749,2026-07-03T20:23:00,2026-07-04T07:45:53.722063,identity,bug,high
aab05a01-31ab-4cfe-917f-2cb06feeca87,9d64533c-69f1-4dd6-bf4d-91cd18d2a0a1,2026-07-24T21:30:00,2026-07-25T07:18:22.644931,payments,bug,high
c82bb748-9bab-4c21-9994-d1ceb5f75f2f,af54c212-7a3a-414d-aad6-7ff2a3aa79fa,2026-08-26T13:45:00,2026-08-27T13:16:59.305890,messaging,performance,low
3b587837-80ec-4524-807f-8db83f2042d3,ba42a5bf-0c0c-4026-9b73-dc5b2ad947f0,2026-08-20T08:41:00,2026-08-20T11:27:17.418227,messaging,configuration,critical
fc76403a-1621-491c-a068-7fc682535ea2,b00a9ab9-c567-408f-ad8f-41ebef1bf396,2026-08-21T17:28:00,2026-08-21T20:22:07.190708,identity,billing,critical
75f183d5-5961-4665-93ff-acb8bb0f49ac,062cfc93-6800-4080-954c-488d0cf3cfa7,2026-07-22T16:24:00,2026-07-23T02:47:48.161005,payments,bug,high
a115f6e6-1350-46ca-85e0-fad598ea1732,b81e0f7a-3889-4a89-9f25-3fb0a7c6a490,2026-07-25T23:25:00,2026-07-26T06:07:00.931772,analytics,billing,high
d14b38f1-60d3-4743-b224-749b8926f44b,197335d5-7d69-4f6b-9281-924fe3ff38a7,2026-08-05T22:01:00,2026-08-06T04:54:36.812168,analytics,account,high
58e25318-5dfa-49cf-8afa-0891ec72686d,9194cf95-9445-4fc1-ac76-68122c54ff0f,2026-08-30T00:06:00,2026-08-30T11:20:15.055552,identity,account,low
932fa215-521f-44b9-b75b-a41bbaa8d395,868dc559-aed9-42fd-9197-e3b9119e64d3,2026-08-21T17:46:00,2026-08-22T05:05:32.535223,identity,configuration,medium
325ff10c-624b-472f-8e3d-d459a9aba025,a4e0a8b1-9570-4bef-96a3-24e20bace6ed,2026-07-02T13:43:00,2026-07-02T15:19:39.640638,messaging,bug,critical
59038cd7-47d4-4d58-86cc-5360ed9411d1,3e67cde0-f914-4a74-a908-282dbe771779,2026-08-02T15:38:00,2026-08-03T02:32:11.990373,messaging,account,medium
adbd023c-5959-4019-8a5a-ae6632f7e4d0,70212681-2162-4b59-8fe0-850a338edd59,2026-08-22T18:05:00,2026-08-23T05:42:34.846658,analytics,configuration,high
1c6a1ed6-79f4-476a-925b-b1a23358409e,38985be1-53e9-4145-a9ab-37d97d6abe3d,2026-08-10T02:09:00,2026-08-10T13:05:14.595215,payments,configuration,high
5499a6fb-d422-4e93-9708-17f8de084f3b,3a0acb5c-e457-40db-a510-3aa361f7251d,2026-08-15T01:11:00,2026-08-15T15:09:23.082830,payments,billing,medium
4e5f29d5-30f1-4a24-83b0-e520722cb0e8,7f835137-6645-4572-bd31-17d865901723,2026-08-26T05:55:00,2026-08-27T02:41:58.133730,analytics,billing,low
dad93f3c-ce4f-4861-9e83-ae0bd0ad3100,110cc8b5-40ad-43cd-b94e-c127840356bd,2026-07-17T18:30:00,2026-07-17T22:50:08.320903,messaging,account,high
60b183c4-4fe7-4c91-a206-ab4a8605114d,b1399109-f866-45a7-b060-dba1dd611998,2026-07-21T17:58:00,2026-07-21T22:05:44.203408,analytics,configuration,high
f1997753-1a10-49fe-a72c-a8c2e6d6b23f,2bd4512b-82b8-4854-b8b2-e55141debbfc,2026-08-02T03:52:00,2026-08-02T14:03:48.320903,analytics,account,medium
d319cb7c-43cd-426b-9abb-4c680ababbbc,ceb88995-2ecc-4851-8ac3-e8959b4a280b,2026-07-08T01:15:00,2026-07-08T14:30:56.220487,messaging,bug,low
81fef8ce-df12-4063-b68f-9afba7896a15,57cf9231-fe61-4b96-a17f-cdd5660d5e6a,2026-07-30T15:41:00,2026-07-31T12:14:14.279364,identity,performance,low
3ed5354e-092f-4a03-b568-c5ed61a137bb,780d27e9-a996-4342-8ad7-98c4dd6c3411,2026-07-26T18:24:00,2026-07-27T03:15:20.642106,payments,bug,high
7973cfa8-f342-40e9-bc5d-88de06e9492d,90e55bc7-9cc1-4a4a-bf78-8564779a08de,2026-08-02T19:03:00,2026-08-03T02:48:55.728995,identity,performance,high
eeccccc2-299c-4de3-9de0-d42a1c516649,ecd964de-be8f-4560-9d45-6079b6eaa7e9,2026-07-27T18:23:00,2026-07-27T22:44:24.784618,analytics,billing,high
51f42619-4b5d-4419-9e7c-6f1f1dd2cdf6,0befddb1-522a-46c3-855f-a2ff1284fa32,2026-07-14T15:49:00,2026-07-15T07:30:47.078033,analytics,bug,medium
b4170356-5956-42f2-a9ed-36c828c0db13,738bc00f-cf70-413a-9d48-c8b030328bc4,2026-08-16T11:51:00,2026-08-16T15:50:31.849110,identity,billing,critical
6c2c0da8-1cd0-4bbd-8718-1c4e31d72fca,f1121fe6-9f5e-4491-b40c-f8fa659bb1cd,2026-07-03T23:12:00,2026-07-05T01:23:35.621826,payments,performance,low
91dc18ab-87af-4787-b5b7-4bf76de44d92,14c7fce7-eed6-4224-a6b1-6babb6664f08,2026-07-21T10:36:00,2026-07-22T10:51:24.161173,messaging,account,low
2f3645b3-f32e-4145-90e6-6523b71b8b98,e0464b97-e7a5-40b9-ac66-457b4ba1423d,2026-08-18T00:54:00,2026-08-18T04:22:39.335798,analytics,account,critical
ad3c4c36-27b6-49f5-967a-3b2c9b4ef333,a0fbb1d1-b194-4cf2-9fe1-b74a6301a421,2026-08-17T08:41:00,2026-08-17T14:14:36.679538,messaging,configuration,high
9cdecd32-748e-4637-9150-628024d587a2,b2b2f6f5-af21-471c-89f8-617e550883f4,2026-08-22T08:38:00,2026-08-22T14:34:40.512271,identity,billing,high
a540d8ec-114b-4bb8-8fce-739550c8543b,bf261f5c-c022-4604-b839-8921a3c740bf,2026-08-02T22:43:00,2026-08-03T16:41:26.080402,payments,performance,high
a243e3fa-c4e4-4ebe-83ea-ace2177da70a,b3363d39-f235-4b61-944a-28171acc5060,2026-07-11T12:07:00,2026-07-11T14:42:08.316526,payments,performance,critical
f843b725-373c-4d04-acfc-d32c3f6ae6fc,1e7b8517-b18f-4cbc-99c7-58a2a7d614ba,2026-08-02T00:55:00,2026-08-02T04:13:56.360703,analytics,configuration,critical
b5f9f4f8-1b31-4b02-9551-cb5d9ea7215e,3d370b51-ec56-4146-935c-a2eed7be4af4,2026-08-10T20:47:00,2026-08-11T13:53:30.972156,messaging,billing,medium
0e8d3a57-ec65-4a82-a79b-b58fd31eb204,4e380bcc-b98f-4bad-94da-4c5cc5d7c625,2026-07-23T07:05:00,2026-07-23T20:20:59.572697,messaging,account,medium
96cac9b0-6bc1-4419-b844-6115df6de257,fb02f2e1-86ee-42d4-9f35-b83878b9bde2,2026-07-27T02:42:00,2026-07-27T13:10:01.586034,identity,configuration,low
e37852e1-8a76-4971-b01b-2bc8db8b865e,f84e3298-088c-433b-8e01-f89be53e58cd,2026-08-08T07:44:00,2026-08-08T13:50:58.322654,payments,account,critical
a67dc4d2-84e4-4f61-a847-fde650cd7e71,d40d38b7-57d6-4fe0-a068-bbc1e7f2f999,2026-07-19T00:45:00,2026-07-19T12:45:06.757133,payments,performance,low
727f598b-56c0-4902-99c1-5c0fa56e30ef,6d925be5-6576-4b0b-9e1c-2f487befbf84,2026-08-08T02:30:00,2026-08-08T06:13:42.823118,identity,account,critical
3d6b9f88-e4ce-4b8b-a891-98b99aa2cd22,2ca1f0d3-fa69-4958-8689-ae9460086939,2026-07-12T12:07:00,2026-07-13T09:32:15.017411,analytics,performance,low
25dd7702-4a56-4a57-a9f6-9d6c0eba629b,f41fb73a-9651-4b84-a240-e4c5b0a8c6cc,2026-07-07T15:30:00,2026-07-07T19:42:46.012241,payments,account,critical
